index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
71,10/16/2017,@JosephCshnDavis @JKNicholson1 There is Playstation now. I have a Xbox one and I barely touch it. Which is sad cause I've only had it a month. @JosephCshnDavis @JKNicholson1 There is Playstation now. I have a Xbox one and I barely touch it. Which is sad cause I've only had it a month.,negative,@JosephCshnDavis @JKNicholson1 There is Playstation now. I have a Xbox one and I barely touch it. Which is sad cause I've only had it a month.,10/16/2017,"['SCREEN_NAME', 'SCREEN_NAME', 'there', 'is', 'playstation', 'now', '', 'i', 'have', 'a', 'xbox', 'one', 'and', 'i', 'barely', 'touch', 'it', '', 'which', 'is', 'sad', 'cause', 'i', 've', 'only', 'had', 'it', 'a', 'month', '', 'SCREEN_NAME', 'SCREEN_NAME', 'there', 'is', 'playstation', 'now', '', 'i', 'have', 'a', 'xbox', 'one', 'and', 'i', 'barely', 'touch', 'it', '', 'which', 'is', 'sad', 'cause', 'i', 've', 'only', 'had', 'it', 'a', 'month', '']",negative,1.0
72,10/13/2017,@AskPlayStation why was the Assassin's Creed games removed from PlayStation Now? @AskPlayStation why was the Assassin's Creed games removed from PlayStation Now?,neutral,@AskPlayStation why was the Assassin's Creed games removed from PlayStation Now?,10/13/2017,"['SCREEN_NAME', 'why', 'was', 'the', 'assassin', 's', 'creed', 'games', 'removed', 'from', 'playstation', 'now', '', 'SCREEN_NAME', 'why', 'was', 'the', 'assassin', 's', 'creed', 'games', 'removed', 'from', 'playstation', 'now', '']",neutral,1.0
73,10/16/2017,@JKNicholson1 @JosephCshnDavis I have 10/mb down 1/mb up and I did Playstation now for a couple weeks was the bad. Same as Netflix. @JKNicholson1 @JosephCshnDavis I have 10/mb down 1/mb up and I did Playstation now for a couple weeks was the bad. Same as Netflix.,neutral,@JKNicholson1 @JosephCshnDavis I have 10/mb down 1/mb up and I did Playstation now for a couple weeks was the bad. Same as Netflix.,10/16/2017,"['SCREEN_NAME', 'SCREEN_NAME', 'i', 'have', '10mb', 'down', '1mb', 'up', 'and', 'i', 'did', 'playstation', 'now', 'for', 'a', 'couple', 'weeks', 'was', 'the', 'bad', '', 'same', 'as', 'netflix', '', 'SCREEN_NAME', 'SCREEN_NAME', 'i', 'have', '10mb', 'down', '1mb', 'up', 'and', 'i', 'did', 'playstation', 'now', 'for', 'a', 'couple', 'weeks', 'was', 'the', 'bad', '', 'same', 'as', 'netflix', '']",negative,0.0
74,10/15/2017,@PlayStation Now this is a good read. Interesting concept! https://t.co/zJOTTWsGog @PlayStation Now this is a good read. Interesting concept! https://t.co/zJOTTWsGog,positive,@PlayStation Now this is a good read. Interesting concept! https://t.co/zJOTTWsGog,10/15/2017,"['SCREEN_NAME', 'now', 'this', 'is', 'a', 'good', 'read', '', 'interesting', 'concept', '', 'SCREEN_NAME', 'now', 'this', 'is', 'a', 'good', 'read', '', 'interesting', 'concept', '']",positive,1.0
75,10/14/2017,"Well Sony did say something similar in the past, they don't need backward compatibility crap. Quote: : It's A Myth That Xbox One Backwards Compatibility Is Ignored, Exec Says One of the Xbox One's standout features is backwards compatibility support for Xbox 360 games. There are more than 400 titles in the catalog right now, and the library is seemingly always growing. Microsoft is committed to backwards compatibility now and in the long run, Xbox boss Phil Spencer told GameSpot at the Brazil Game Show today. In June, there was a report that said Xbox One owners ""largely ignore"" the backwards compatibility feature. Microsoft responded by pointing out that around half of all Xbox One owners have used the feature, tallying some 508 million hours using the service. Spencer doubled down on this, saying it's categorically untrue that it's an ignored feature. ""It's not true that people don't play it. I've seen those online arguments about nobody uses it or everybody uses it. It's not true that everybody plays backwards compatibility games, it's not true that no one does,"" he said. ""A lot of the data is third party data so I can't really tell you how many people are playing a certain game; it's not my game. I think the best signal we had so far is when Black Ops II landed and that month it hit NPD's Top 10 that month for game sales. An Xbox 360 game that's years old, that shows that people care."" The Xbox One is the only new-generation console that has true backwards compatibility support. The PlayStation 4, by comparison, requires users to re-purchase older games to play on the system through PlayStation Now and the PS2 Classics program. ""We continue to invest in back-compat because it matters. Not because somebody else [Sony] doesn't have it. If somebody else did it tomorrow, we wouldn't stop. We see it as a commitment to our customers that the games you buy from us [will work on new platforms]."" In addition to Xbox 360 games, the backwards compatibility lineup will add support for Original Xbox games before the end of the year. Microsoft is ""really close"" to launching this, Spencer told us, also teasing some news about support on Xbox One X. Also in our interview, Spencer spoke about how he wants to move beyond the old way of thinking that when you buy a new console, your purchases for the older device are rendered useless. That's part of the reason why backwards compatibility is so important to Microsoft. ""I want to give gamers a choice. It's about growing gaming not being divisive and artificially trying to move you ahead. That's why Xbox One X plays the same games Xbox One S does. PC has done this for years. It's not rocket science in how you figure this out."" For more on our conversation with Spencer, check out the stories linked below, and come back soon to see our full Q&A. https://www.gamespot.com/articles/mi.../1100-6454005/ ====================::==================== I like it. I've still got a decent backlog on the 360 so it can be handy. Also I've discovered a few games mainly arcade titles that I missed/didn't know about until they went BC. It's A Myth That One Backwards Compatibility Is Ignored, Exec Says",neutral,"It's A Myth That One Backwards Compatibility Is Ignored, Exec Says",10/14/2017,"['well', 'sony', 'did', 'say', 'something', 'similar', 'in', 'the', 'past', '', 'they', 'do', 'nt', 'need', 'backward', 'compatibility', 'crap', '', 'quote', 'it', 's', 'a', 'myth', 'that', 'xbox', 'one', 'backwards', 'compatibility', 'is', 'ignored', '', 'exec', 'says', 'one', 'of', 'the', 'xbox', 'one', 's', 'standout', 'features', 'is', 'backwards', 'compatibility', 'support', 'for', 'xbox', '360', 'games', '', 'there', 'are', 'more', 'than', '400', 'titles', 'in', 'the', 'catalog', 'right', 'now', '', 'and', 'the', 'library', 'is', 'seemingly', 'always', 'growing', '', 'microsoft', 'is', 'committed', 'to', 'backwards', 'compatibility', 'now', 'and', 'in', 'the', 'long', 'run', '', 'xbox', 'boss', 'phil', 'spencer', 'told', 'gamespot', 'at', 'the', 'brazil', 'game', 'show', 'today', '', 'in', 'june', '', 'there', 'was', 'a', 'report', 'that', 'said', 'xbox', 'one', 'owners', '', 'largely', 'ignore', '', 'the', 'backwards', 'compatibility', 'feature', '', 'microsoft', 'responded', 'by', 'pointing', 'out', 'that', 'around', 'half', 'of', 'all', 'xbox', 'one', 'owners', 'have', 'used', 'the', 'feature', '', 'tallying', 'some', '508', 'million', 'hours', 'using', 'the', 'service', '', 'spencer', 'doubled', 'down', 'on', 'this', '', 'saying', 'it', 's', 'categorically', 'untrue', 'that', 'it', 's', 'an', 'ignored', 'feature', '', '', 'it', 's', 'not', 'true', 'that', 'people', 'do', 'nt', 'play', 'it', '', 'i', 've', 'seen', 'those', 'online', 'arguments', 'about', 'nobody', 'uses', 'it', 'or', 'everybody', 'uses', 'it', '', 'it', 's', 'not', 'true', 'that', 'everybody', 'plays', 'backwards', 'compatibility', 'games', '', 'it', 's', 'not', 'true', 'that', 'no', 'one', 'does', '', '', 'he', 'said', '', '', 'a', 'lot', 'of', 'the', 'data', 'is', 'third', 'party', 'data', 'so', 'i', 'ca', 'nt', 'really', 'tell', 'you', 'how', 'many', 'people', 'are', 'playing', 'a', 'certain', 'game', '', 'it', 's', 'not', 'my', 'game', '', 'i', 'think', 'the', 'best', 'signal', 'we', 'had', 'so', 'far', 'is', 'when', 'black', 'ops', 'ii', 'landed', 'and', 'that', 'month', 'it', 'hit', 'npd', 's', 'top', '10', 'that', 'month', 'for', 'game', 'sales', '', 'an', 'xbox', '360', 'game', 'that', 's', 'years', 'old', '', 'that', 'shows', 'that', 'people', 'care', '', '', 'the', 'xbox', 'one', 'is', 'the', 'only', 'new', 'generation', 'console', 'that', 'has', 'true', 'backwards', 'compatibility', 'support', '', 'the', 'playstation', '4', '', 'by', 'comparison', '', 'requires', 'users', 'to', 're', 'purchase', 'older', 'games', 'to', 'play', 'on', 'the', 'system', 'through', 'playstation', 'now', 'and', 'the', 'ps2', 'classics', 'program', '', '', 'we', 'continue', 'to', 'invest', 'in', 'back', 'compat', 'because', 'it', 'matters', '', 'not', 'because', 'somebody', 'else', '', 'sony', '', 'does', 'nt', 'have', 'it', '', 'if', 'somebody', 'else', 'did', 'it', 'tomorrow', '', 'we', 'would', 'nt', 'stop', '', 'we', 'see', 'it', 'as', 'a', 'commitment', 'to', 'our', 'customers', 'that', 'the', 'games', 'you', 'buy', 'from', 'us', '', 'will', 'work', 'on', 'new', 'platforms', '', '', '', 'in', 'addition', 'to', 'xbox', '360', 'games', '', 'the', 'backwards', 'compatibility', 'lineup', 'will', 'add', 'support', 'for', 'original', 'xbox', 'games', 'before', 'the', 'end', 'of', 'the', 'year', '', 'microsoft', 'is', '', 'really', 'close', '', 'to', 'launching', 'this', '', 'spencer', 'told', 'us', '', 'also', 'teasing', 'some', 'news', 'about', 'support', 'on', 'xbox', 'one', 'x', 'also', 'in', 'our', 'interview', '', 'spencer', 'spoke', 'about', 'how', 'he', 'wants', 'to', 'move', 'beyond', 'the', 'old', 'way', 'of', 'thinking', 'that', 'when', 'you', 'buy', 'a', 'new', 'console', '', 'your', 'purchases', 'for', 'the', 'older', 'device', 'are', 'rendered', 'useless', '', 'that', 's', 'part', 'of', 'the', 'reason', 'why', 'backwards', 'compatibility', 'is', 'so', 'important', 'to', 'microsoft', '', '', 'i', 'want', 'to', 'give', 'gamers', 'a', 'choice', '', 'it', 's', 'about', 'growing', 'gaming', 'not', 'being', 'divisive', 'and', 'artificially', 'trying', 'to', 'move', 'you', 'ahead', '', 'that', 's', 'why', 'xbox', 'one', 'x', 'plays', 'the', 'same', 'games', 'xbox', 'one', 's', 'does', '', 'pc', 'has', 'done', 'this', 'for', 'years', '', 'it', 's', 'not', 'rocket', 'science', 'in', 'how', 'you', 'figure', 'this', 'out', '', '', 'for', 'more', 'on', 'our', 'conversation', 'with', 'spencer', '', 'check', 'out', 'the', 'stories', 'linked', 'below', '', 'and', 'come', 'back', 'soon', 'to', 'see', 'our', 'full', 'qa', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'i', 'like', 'it', '', 'i', 've', 'still', 'got', 'a', 'decent', 'backlog', 'on', 'the', '360', 'so', 'it', 'can', 'be', 'handy', '', 'also', 'i', 've', 'discovered', 'a', 'few', 'games', 'mainly', 'arcade', 'titles', 'that', 'i', 'misseddidnt', 'know', 'about', 'until', 'they', 'went', 'bc', '', 'it', 's', 'a', 'myth', 'that', 'one', 'backwards', 'compatibility', 'is', 'ignored', '', 'exec', 'says']",neutral,1.0
76,10/15/2017,@Imabigscrewball I don't have the division I mostly play DC Universe online on mine that and PlayStation now @Imabigscrewball I don't have the division I mostly play DC Universe online on mine that and PlayStation now,neutral,@Imabigscrewball I don't have the division I mostly play DC Universe online on mine that and PlayStation now,10/15/2017,"['SCREEN_NAME', 'i', 'do', 'nt', 'have', 'the', 'division', 'i', 'mostly', 'play', 'dc', 'universe', 'online', 'on', 'mine', 'that', 'and', 'playstation', 'now', 'SCREEN_NAME', 'i', 'do', 'nt', 'have', 'the', 'division', 'i', 'mostly', 'play', 'dc', 'universe', 'online', 'on', 'mine', 'that', 'and', 'playstation', 'now']",positive,0.0
77,10/16/2017,"Has anyone used this? The Mac Beta is live and it's truly incredible. I can't even understand how it works so well. I've been testing it on lots of games on my 2016 MBP and the machine barely warms up and the GPU / CPU temps barely go above idle. I know it's doing all of the computation in the cloud and ""streaming"" the signal to your PC, but like....how the hell does it work so well with such little latency??? Is this the future of PC gaming I wonder? I even hooked my MBP to my 4k HDR tv and my god it looked amazing. What kind of voodoo magic is this? ====================::==================== polonyc2 said: ↑ is GeForce Now the Mac equivalent of GeForce Experience? Click to expand... From the sound of it, no, far from it, sounds like nVidia's version of PlayStation Now. GeForce Now is amazing...I can't even understand how it works",negative,GeForce Now is amazing...I can't even understand how it works,10/16/2017,"['has', 'anyone', 'used', 'this', '', 'the', 'mac', 'beta', 'is', 'live', 'and', 'it', 's', 'truly', 'incredible', '', 'i', 'ca', 'nt', 'even', 'understand', 'how', 'it', 'works', 'so', 'well', '', 'i', 've', 'been', 'testing', 'it', 'on', 'lots', 'of', 'games', 'on', 'my', '2016', 'mbp', 'and', 'the', 'machine', 'barely', 'warms', 'up', 'and', 'the', 'gpu', '', 'cpu', 'temps', 'barely', 'go', 'above', 'idle', '', 'i', 'know', 'it', 's', 'doing', 'all', 'of', 'the', 'computation', 'in', 'the', 'cloud', 'and', '', 'streaming', '', 'the', 'signal', 'to', 'your', 'pc', '', 'but', 'like', '', 'how', 'the', 'hell', 'does', 'it', 'work', 'so', 'well', 'with', 'such', 'little', 'latency', '', '', '', 'is', 'this', 'the', 'future', 'of', 'pc', 'gaming', 'i', 'wonder', '', 'i', 'even', 'hooked', 'my', 'mbp', 'to', 'my', '4k', 'hdr', 'tv', 'and', 'my', 'god', 'it', 'looked', 'amazing', '', 'what', 'kind', 'of', 'voodoo', 'magic', 'is', 'this', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'polonyc2', 'said', '', 'is', 'geforce', 'now', 'the', 'mac', 'equivalent', 'of', 'geforce', 'experience', '', 'click', 'to', 'expand', '', 'from', 'the', 'sound', 'of', 'it', '', 'no', '', 'far', 'from', 'it', '', 'sounds', 'like', 'nvidia', 's', 'version', 'of', 'playstation', 'now', '', 'geforce', 'now', 'is', 'amazing', '', 'i', 'ca', 'nt', 'even', 'understand', 'how', 'it', 'works']",neutral,0.0
78,10/13/2017,@robbieyhemo @NikeRunning @SagaBAW Play Station now has a running game? @robbieyhemo @NikeRunning @SagaBAW Play Station now has a running game?,neutral,@robbieyhemo @NikeRunning @SagaBAW Play Station now has a running game?,10/13/2017,"['SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'play', 'station', 'now', 'has', 'a', 'running', 'game', '', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'play', 'station', 'now', 'has', 'a', 'running', 'game', '']",negative,0.0
79,10/13/2017,"@AskPlayStation Hi, wll Israel be a part of the PSNOW Now supported countries? I really want to play PSNOW but can't due to my location... @AskPlayStation Hi, wll Israel be a part of the PSNOW Now supported countries? I really want to play PSNOW but can't due to my location...",neutral,"@AskPlayStation Hi, wll Israel be a part of the PSNOW Now supported countries? I really want to play PSNOW but can't due to my location...",10/13/2017,"['SCREEN_NAME', 'hi', '', 'wll', 'israel', 'be', 'a', 'part', 'of', 'the', 'psnow', 'now', 'supported', 'countries', '', 'i', 'really', 'want', 'to', 'play', 'psnow', 'but', 'ca', 'nt', 'due', 'to', 'my', 'location', '', 'SCREEN_NAME', 'hi', '', 'wll', 'israel', 'be', 'a', 'part', 'of', 'the', 'psnow', 'now', 'supported', 'countries', '', 'i', 'really', 'want', 'to', 'play', 'psnow', 'but', 'ca', 'nt', 'due', 'to', 'my', 'location', '']",neutral,1.0
80,10/15/2017,"I'm a fairly patient person, I'm not a perfectionist, I don't mind the odd hiccups now and again, but I am fed up with needing to reboot my router so that I can get the service I am entitled to have. The v1.22t issue seems to be dragging on for far too long. Today I rebooted because I lost the Sky channels, unable to log onto router and playstation not connecting. Router and playstation now ok but still no Sky (but program guide and info button are still showing program information!!). Remote connection is enabled on the router and my profile is up to date. OK, I know that the OCEs are not available till Monday but can anyone offer a glimmer of hope? ====================::==================== Hi I've updated the router firmware, test and see if this helps. Thanks Karl. Check & Report l Our latest Blog l Share your Ideas l Service Status l Help with your Service l Community Stars Click Me To Trial Our New Webmail. HG633 v1.22t How long do we have to wait for TT ...",negative,HG633 v1.22t How long do we have to wait for TT ...,10/15/2017,"['i', 'm', 'a', 'fairly', 'patient', 'person', '', 'i', 'm', 'not', 'a', 'perfectionist', '', 'i', 'do', 'nt', 'mind', 'the', 'odd', 'hiccups', 'now', 'and', 'again', '', 'but', 'i', 'am', 'fed', 'up', 'with', 'needing', 'to', 'reboot', 'my', 'router', 'so', 'that', 'i', 'can', 'get', 'the', 'service', 'i', 'am', 'entitled', 'to', 'have', '', 'the', 'v122', 't', 'issue', 'seems', 'to', 'be', 'dragging', 'on', 'for', 'far', 'too', 'long', '', 'today', 'i', 'rebooted', 'because', 'i', 'lost', 'the', 'sky', 'channels', '', 'unable', 'to', 'log', 'onto', 'router', 'and', 'playstation', 'not', 'connecting', '', 'router', 'and', 'playstation', 'now', 'ok', 'but', 'still', 'no', 'sky', '', 'but', 'program', 'guide', 'and', 'info', 'button', 'are', 'still', 'showing', 'program', 'information', '', '', '', '', 'remote', 'connection', 'is', 'enabled', 'on', 'the', 'router', 'and', 'my', 'profile', 'is', 'up', 'to', 'date', '', 'ok', '', 'i', 'know', 'that', 'the', 'oces', 'are', 'not', 'available', 'till', 'monday', 'but', 'can', 'anyone', 'offer', 'a', 'glimmer', 'of', 'hope', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'hi', 'i', 've', 'updated', 'the', 'router', 'firmware', '', 'test', 'and', 'see', 'if', 'this', 'helps', '', 'thanks', 'karl', '', 'check', '', 'report', 'l', 'our', 'latest', 'blog', 'l', 'share', 'your', 'ideas', 'l', 'service', 'status', 'l', 'help', 'with', 'your', 'service', 'l', 'community', 'stars', 'click', 'me', 'to', 'trial', 'our', 'new', 'webmail', '', 'hg633', 'v122', 't', 'how', 'long', 'do', 'we', 'have', 'to', 'wait', 'for', 'tt', '']",neutral,0.0
