index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
28,2018/10/08,"@Riobux Hi there! For further assistance with European issues, please contact @AskPS_UK. @Riobux Hi there! For further assistance with European issues, please contact @AskPS_UK.",neutral,"@Riobux Hi there! For further assistance with European issues, please contact @AskPS_UK.",2018/10/08,"['SCREEN_NAME', 'hi', 'there', '', 'for', 'further', 'assistance', 'with', 'european', 'issues', '', 'please', 'contact', 'SCREEN_NAME', '', 'SCREEN_NAME', 'hi', 'there', '', 'for', 'further', 'assistance', 'with', 'european', 'issues', '', 'please', 'contact', 'SCREEN_NAME', '']",neutral,1.0
29,2018/10/07,"@Suzzane23616736 Okay in this case you would need to speak to the game publisher's ""505 Games"" who will be able to provide information for how to do this specifically in this game. ^DK @Suzzane23616736 Okay in this case you would need to speak to the game publisher's ""505 Games"" who will be able to provide information for how to do this specifically in this game. ^DK",neutral,"@Suzzane23616736 Okay in this case you would need to speak to the game publisher's ""505 Games"" who will be able to provide information for how to do this specifically in this game. ^DK",2018/10/07,"['SCREEN_NAME', 'okay', 'in', 'this', 'case', 'you', 'would', 'need', 'to', 'speak', 'to', 'the', 'game', 'publisher', 's', '', '505', 'games', '', 'who', 'will', 'be', 'able', 'to', 'provide', 'information', 'for', 'how', 'to', 'do', 'this', 'specifically', 'in', 'this', 'game', '', 'dk', 'SCREEN_NAME', 'okay', 'in', 'this', 'case', 'you', 'would', 'need', 'to', 'speak', 'to', 'the', 'game', 'publisher', 's', '', '505', 'games', '', 'who', 'will', 'be', 'able', 'to', 'provide', 'information', 'for', 'how', 'to', 'do', 'this', 'specifically', 'in', 'this', 'game', '', 'dk']",neutral,1.0
30,2018/10/09,"@oRECKIo It is a pleasure to help you. Please access this link page: https://t.co/eC1vdKi5Wm and follow the proper troubleshooting depending on your issue. At the end, if this is not working you can get further information how to send this console for service. @oRECKIo It is a pleasure to help you. Please access this link page: https://t.co/eC1vdKi5Wm and follow the proper troubleshooting depending on your issue. At the end, if this is not working you can get further information how to send this console for service.",neutral,"@oRECKIo It is a pleasure to help you. Please access this link page: https://t.co/eC1vdKi5Wm and follow the proper troubleshooting depending on your issue. At the end, if this is not working you can get further information how to send this console for service.",2018/10/09,"['SCREEN_NAME', 'it', 'is', 'a', 'pleasure', 'to', 'help', 'you', '', 'please', 'access', 'this', 'link', 'page', 'and', 'follow', 'the', 'proper', 'troubleshooting', 'depending', 'on', 'your', 'issue', '', 'at', 'the', 'end', '', 'if', 'this', 'is', 'not', 'working', 'you', 'can', 'get', 'further', 'information', 'how', 'to', 'send', 'this', 'console', 'for', 'service', '', 'SCREEN_NAME', 'it', 'is', 'a', 'pleasure', 'to', 'help', 'you', '', 'please', 'access', 'this', 'link', 'page', 'and', 'follow', 'the', 'proper', 'troubleshooting', 'depending', 'on', 'your', 'issue', '', 'at', 'the', 'end', '', 'if', 'this', 'is', 'not', 'working', 'you', 'can', 'get', 'further', 'information', 'how', 'to', 'send', 'this', 'console', 'for', 'service', '']",neutral,1.0
31,2018/10/09,@cpn78 Ok! Do you have all the accounts on the same primary console? https://t.co/YUjv0CRToq ^MM @cpn78 Ok! Do you have all the accounts on the same primary console? https://t.co/YUjv0CRToq ^MM,neutral,@cpn78 Ok! Do you have all the accounts on the same primary console? https://t.co/YUjv0CRToq ^MM,2018/10/09,"['SCREEN_NAME', 'ok', '', 'do', 'you', 'have', 'all', 'the', 'accounts', 'on', 'the', 'same', 'primary', 'console', '', 'mm', 'SCREEN_NAME', 'ok', '', 'do', 'you', 'have', 'all', 'the', 'accounts', 'on', 'the', 'same', 'primary', 'console', '', 'mm']",neutral,1.0
32,2018/10/09,"@KjMckay95 Glad to assist. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n @KjMckay95 Glad to assist. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",neutral,"@KjMckay95 Glad to assist. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",2018/10/09,"['SCREEN_NAME', 'glad', 'to', 'assist', '', 'for', 'billing', 'issues', '', 'please', 'follow', 'the', 'steps', 'in', 'the', 'next', 'link', 'SCREEN_NAME', 'glad', 'to', 'assist', '', 'for', 'billing', 'issues', '', 'please', 'follow', 'the', 'steps', 'in', 'the', 'next', 'link']",neutral,1.0
33,2018/10/07,@kostaspy Hi there! Glad to assist! Just to make sure are you receiving any error code or message? Please provide us with more details. @kostaspy Hi there! Glad to assist! Just to make sure are you receiving any error code or message? Please provide us with more details.,negative,@kostaspy Hi there! Glad to assist! Just to make sure are you receiving any error code or message? Please provide us with more details.,2018/10/07,"['SCREEN_NAME', 'hi', 'there', '', 'glad', 'to', 'assist', '', 'just', 'to', 'make', 'sure', 'are', 'you', 'receiving', 'any', 'error', 'code', 'or', 'message', '', 'please', 'provide', 'us', 'with', 'more', 'details', '', 'SCREEN_NAME', 'hi', 'there', '', 'glad', 'to', 'assist', '', 'just', 'to', 'make', 'sure', 'are', 'you', 'receiving', 'any', 'error', 'code', 'or', 'message', '', 'please', 'provide', 'us', 'with', 'more', 'details', '']",positive,0.0
34,2018/10/07,@souldedeh Which games is this happening with so far? ^NL @souldedeh Which games is this happening with so far? ^NL,neutral,@souldedeh Which games is this happening with so far? ^NL,2018/10/07,"['SCREEN_NAME', 'which', 'games', 'is', 'this', 'happening', 'with', 'so', 'far', '', 'nl', 'SCREEN_NAME', 'which', 'games', 'is', 'this', 'happening', 'with', 'so', 'far', '', 'nl']",neutral,1.0
35,2018/10/10,"@iiwikii Please start your console in safe mode and choose option 5 Rebuild Database: https://t.co/OOaq76kzAA This option scans the drive and creates a new database of all content. @iiwikii Please start your console in safe mode and choose option 5 Rebuild Database: https://t.co/OOaq76kzAA 
This option scans the drive and creates a new database of all content.",neutral,"@iiwikii Please start your console in safe mode and choose option 5 Rebuild Database: https://t.co/OOaq76kzAA 
This option scans the drive and creates a new database of all content.",2018/10/10,"['SCREEN_NAME', 'please', 'start', 'your', 'console', 'in', 'safe', 'mode', 'and', 'choose', 'option', '5', 'rebuild', 'database', 'this', 'option', 'scans', 'the', 'drive', 'and', 'creates', 'a', 'new', 'database', 'of', 'all', 'content', '', 'SCREEN_NAME', 'please', 'start', 'your', 'console', 'in', 'safe', 'mode', 'and', 'choose', 'option', '5', 'rebuild', 'database', 'this', 'option', 'scans', 'the', 'drive', 'and', 'creates', 'a', 'new', 'database', 'of', 'all', 'content', '']",positive,0.0
36,2018/10/08,"@debar05715839 Hello! Do you need help? Let us know what the problem is and provide as much info as you can, so we can help. ^DB @debar05715839 Hello! Do you need help? Let us know what the problem is and provide as much info as you can, so we can help. ^DB",negative,"@debar05715839 Hello! Do you need help? Let us know what the problem is and provide as much info as you can, so we can help. ^DB",2018/10/08,"['SCREEN_NAME', 'hello', '', 'do', 'you', 'need', 'help', '', 'let', 'us', 'know', 'what', 'the', 'problem', 'is', 'and', 'provide', 'as', 'much', 'info', 'as', 'you', 'can', '', 'so', 'we', 'can', 'help', '', 'db', 'SCREEN_NAME', 'hello', '', 'do', 'you', 'need', 'help', '', 'let', 'us', 'know', 'what', 'the', 'problem', 'is', 'and', 'provide', 'as', 'much', 'info', 'as', 'you', 'can', '', 'so', 'we', 'can', 'help', '', 'db']",neutral,0.0
37,2018/10/09,@TexasPete777 Thank you for the information. Please check your Direct Messages for further assistance on this matter. @TexasPete777 Thank you for the information. Please check your Direct Messages for further assistance on this matter.,positive,@TexasPete777 Thank you for the information. Please check your Direct Messages for further assistance on this matter.,2018/10/09,"['SCREEN_NAME', 'thank', 'you', 'for', 'the', 'information', '', 'please', 'check', 'your', 'direct', 'messages', 'for', 'further', 'assistance', 'on', 'this', 'matter', '', 'SCREEN_NAME', 'thank', 'you', 'for', 'the', 'information', '', 'please', 'check', 'your', 'direct', 'messages', 'for', 'further', 'assistance', 'on', 'this', 'matter', '']",neutral,0.0
38,2018/10/07,@05toarob They need to manually update their console likely. All instruction can be found here - https://t.co/7I8fC2e4mJ. ^DK @05toarob They need to manually update their console likely. All instruction can be found here - https://t.co/7I8fC2e4mJ. ^DK,neutral,@05toarob They need to manually update their console likely. All instruction can be found here - https://t.co/7I8fC2e4mJ. ^DK,2018/10/07,"['SCREEN_NAME', 'they', 'need', 'to', 'manually', 'update', 'their', 'console', 'likely', '', 'all', 'instruction', 'can', 'be', 'found', 'here', 'dk', 'SCREEN_NAME', 'they', 'need', 'to', 'manually', 'update', 'their', 'console', 'likely', '', 'all', 'instruction', 'can', 'be', 'found', 'here', 'dk']",neutral,1.0
39,2018/10/08,"That's how PlayStation Now originally worked, too (PS3s in a data center) and the prices never made much sense. Since MS made every Xbox an x86 Windows PC, I figured they could virtualize or something That's how PlayStation Now originally worked, too (PS3s in a data center) and the prices never made much sense. Since MS made every Xbox an x86 Windows PC, I figured they could virtualize or something",negative,"That's how PlayStation Now originally worked, too (PS3s in a data center) and the prices never made much sense. Since MS made every Xbox an x86 Windows PC, I figured they could virtualize or something",2018/10/08,"['that', 's', 'how', 'playstation', 'now', 'originally', 'worked', '', 'too', '', 'ps3s', 'in', 'a', 'data', 'center', '', 'and', 'the', 'prices', 'never', 'made', 'much', 'sense', '', 'since', 'ms', 'made', 'every', 'xbox', 'an', 'x86', 'windows', 'pc', '', 'i', 'figured', 'they', 'could', 'virtualize', 'or', 'something', 'that', 's', 'how', 'playstation', 'now', 'originally', 'worked', '', 'too', '', 'ps3s', 'in', 'a', 'data', 'center', '', 'and', 'the', 'prices', 'never', 'made', 'much', 'sense', '', 'since', 'ms', 'made', 'every', 'xbox', 'an', 'x86', 'windows', 'pc', '', 'i', 'figured', 'they', 'could', 'virtualize', 'or', 'something']",neutral,0.0
40,2018/10/07,@themastermem Thank you for contacting us. You will receive and email with more details and time of the suspension. Also you can check this link: https://t.co/2CpHxuUKRB for more information about banned accounts. @themastermem Thank you for contacting us. You will receive and email with more details and time of the suspension. Also you can check this link: https://t.co/2CpHxuUKRB for more information about banned accounts.,neutral,@themastermem Thank you for contacting us. You will receive and email with more details and time of the suspension. Also you can check this link: https://t.co/2CpHxuUKRB for more information about banned accounts.,2018/10/07,"['SCREEN_NAME', 'thank', 'you', 'for', 'contacting', 'us', '', 'you', 'will', 'receive', 'and', 'email', 'with', 'more', 'details', 'and', 'time', 'of', 'the', 'suspension', '', 'also', 'you', 'can', 'check', 'this', 'link', 'for', 'more', 'information', 'about', 'banned', 'accounts', '', 'SCREEN_NAME', 'thank', 'you', 'for', 'contacting', 'us', '', 'you', 'will', 'receive', 'and', 'email', 'with', 'more', 'details', 'and', 'time', 'of', 'the', 'suspension', '', 'also', 'you', 'can', 'check', 'this', 'link', 'for', 'more', 'information', 'about', 'banned', 'accounts', '']",positive,0.0
41,2018/10/07,@smillie_ryan Ok. Did you receive an auto-response email with a reference number? ^MM @smillie_ryan Ok. Did you receive an auto-response email with a reference number? ^MM,neutral,@smillie_ryan Ok. Did you receive an auto-response email with a reference number? ^MM,2018/10/07,"['SCREEN_NAME', 'ok', '', 'did', 'you', 'receive', 'an', 'auto', 'response', 'email', 'with', 'a', 'reference', 'number', '', 'mm', 'SCREEN_NAME', 'ok', '', 'did', 'you', 'receive', 'an', 'auto', 'response', 'email', 'with', 'a', 'reference', 'number', '', 'mm']",positive,0.0
42,2018/10/10,@Team_Profuse Hello! I'm afraid we don't discuss bans or suspensions here. Please refer to the following FAQ for assistance with these: https://t.co/7nxsIZKcGD ^DB @Team_Profuse Hello! I'm afraid we don't discuss bans or suspensions here. Please refer to the following FAQ for assistance with these: https://t.co/7nxsIZKcGD ^DB,neutral,@Team_Profuse Hello! I'm afraid we don't discuss bans or suspensions here. Please refer to the following FAQ for assistance with these: https://t.co/7nxsIZKcGD ^DB,2018/10/10,"['SCREEN_NAME', 'hello', '', 'i', 'm', 'afraid', 'we', 'do', 'nt', 'discuss', 'bans', 'or', 'suspensions', 'here', '', 'please', 'refer', 'to', 'the', 'following', 'faq', 'for', 'assistance', 'with', 'these', 'db', 'SCREEN_NAME', 'hello', '', 'i', 'm', 'afraid', 'we', 'do', 'nt', 'discuss', 'bans', 'or', 'suspensions', 'here', '', 'please', 'refer', 'to', 'the', 'following', 'faq', 'for', 'assistance', 'with', 'these', 'db']",negative,0.0
43,2018/10/08,"@WARRlORGFX Glad to assist. Please explain to us more about the issue, any information will be appreciated. @WARRlORGFX Glad to assist. Please explain to us more about the issue, any information will be appreciated.",positive,"@WARRlORGFX Glad to assist. Please explain to us more about the issue, any information will be appreciated.",2018/10/08,"['SCREEN_NAME', 'glad', 'to', 'assist', '', 'please', 'explain', 'to', 'us', 'more', 'about', 'the', 'issue', '', 'any', 'information', 'will', 'be', 'appreciated', '', 'SCREEN_NAME', 'glad', 'to', 'assist', '', 'please', 'explain', 'to', 'us', 'more', 'about', 'the', 'issue', '', 'any', 'information', 'will', 'be', 'appreciated', '']",positive,1.0
44,2018/10/07,Last chance to help choose the best new game of September 2018! Cast your vote in the https://t.co/6rfZPfxTMf Players' Choice poll: https://t.co/rvvHEc4WEA https://t.co/A2FKzFNLra Last chance to help choose the best new game of September 2018! Cast your vote in the https://t.co/6rfZPfxTMf Players' Choice poll: https://t.co/rvvHEc4WEA https://t.co/A2FKzFNLra,neutral,Last chance to help choose the best new game of September 2018! Cast your vote in the https://t.co/6rfZPfxTMf Players' Choice poll: https://t.co/rvvHEc4WEA https://t.co/A2FKzFNLra,2018/10/07,"['last', 'chance', 'to', 'help', 'choose', 'the', 'best', 'new', 'game', 'of', 'september', '2018', '', 'cast', 'your', 'vote', 'in', 'the', 'players', '', 'choice', 'poll', 'last', 'chance', 'to', 'help', 'choose', 'the', 'best', 'new', 'game', 'of', 'september', '2018', '', 'cast', 'your', 'vote', 'in', 'the', 'players', '', 'choice', 'poll']",neutral,1.0
