GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
919153863122477056,10/14/2017,http://twitter.com/AskPS_UK/status/919153863122477056,@a_j_peck That's unfortunate! I'm going to send you a DM - please follow us if you haven't already and we'll have it sorted! ^MK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,182035,63151,22,@a_j_peck That's unfortunate! I'm going to send you a DM - please follow us if you haven't already and we'll have it sorted! ^MK,Reply,,
919681653303365633,10/15/2017,http://twitter.com/AskPS_UK/status/919681653303365633,@OfficialTyy2K If they gave you the document upload page they want a picture of voucher (both sides) and your proof of purchase. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,182966,63408,22,@OfficialTyy2K If they gave you the document upload page they want a picture of voucher (both sides) and your proof of purchase. ^MN,Reply,,
918724985304338432,10/13/2017,http://twitter.com/AskPlayStation/status/918724985304338432,"@ohpeezay Hello Omar. We'd be happy to help. Can you provide us more details, please?",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,727142,1248887,3135,"@ohpeezay Hello Omar. We'd be happy to help. Can you provide us more details, please?",Tweet,,
919606360798527489,10/15/2017,http://twitter.com/AskPS_UK/status/919606360798527489,"@RiChAnDfAmE1 Okay, was that from the same home network your PS4 was using? ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182801,63347,22,"@RiChAnDfAmE1 Okay, was that from the same home network your PS4 was using? ^MN",Reply,,
918837290620858369,10/13/2017,http://twitter.com/AskPlayStation/status/918837290620858369,"@ProsperLog1c Hello there. Please follow us on Twitter and let us know once you do, so we can send you a DM.",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,727159,1248936,3135,"@ProsperLog1c Hello there. Please follow us on Twitter and let us know once you do, so we can send you a DM.",Reply,,
919232796006199296,10/14/2017,http://twitter.com/AskPS_UK/status/919232796006199296,@Sam_Rambo1 Call us on 0203 538 2665 or e-mail us on help@uk.playstation.com. We'll help you out there. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,182212,63215,22,@Sam_Rambo1 Call us on 0203 538 2665 or e-mail us on help@uk.playstation.com. We'll help you out there. ^MN,Reply,,
918691482168467457,10/13/2017,http://twitter.com/AskPlayStation/status/918691482168467457,@AdrianHasSwag Sorry to know that. Follow the steps in the next link if you are having issues with the PSN codes: https://t.co/TX6uWoFxqA,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727111,1248861,3135,@AdrianHasSwag Sorry to know that. Follow the steps in the next link if you are having issues with the PSN codes: https://t.co/TX6uWoFxqA,Reply,,
920020017562996737,10/16/2017,http://twitter.com/AskPS_UK/status/920020017562996737,@__shilenpatel__ Send us in a photo of your voucher code plus the receipt to help@uk.playstation.com and our team can help with that! ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183390,63531,22,@__shilenpatel__ Send us in a photo of your voucher code plus the receipt to help@uk.playstation.com and our team can help with that! ^ES,Reply,,
920316294230106114,10/17/2017,http://twitter.com/AskPS_UK/status/920316294230106114,@sailqrmoon Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,183682,63582,22,@sailqrmoon Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
920300008024563713,10/17/2017,http://twitter.com/AskPS_UK/status/920300008024563713,@AHenningss You may need to reinstall your system software. Follow the instructions at the following link: https://t.co/jeq9HcuaaX ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183650,63573,22,@AHenningss You may need to reinstall your system software. Follow the instructions at the following link: https://t.co/jeq9HcuaaX ^DB,Reply,,
919799339299557376,10/16/2017,http://twitter.com/AskPlayStation/status/919799339299557376,@tuuqa301 Hello there. Let's look into that. Have you tried to connect your console using a different HDMI Cord or on another TV?,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,727902,1249460,3140,@tuuqa301 Hello there. Let's look into that. Have you tried to connect your console using a different HDMI Cord or on another TV?,Reply,,
919636076762865664,10/15/2017,http://twitter.com/AskPlayStation/status/919636076762865664,"@flirtrightbacc Glad to help. On Safe Mode, select option 4 Restore Default Settings: https://t.co/NiCy6x1mm2",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727715,1249372,3140,"@flirtrightbacc Glad to help. On Safe Mode, select option 4 Restore Default Settings:
https://t.co/NiCy6x1mm2",Tweet,,
919265880231612416,10/14/2017,http://twitter.com/AskPS_UK/status/919265880231612416,@alex7t4 Are you able to sign in on the website? Can other users sign in on your PS4? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182277,63238,22,@alex7t4 Are you able to sign in on the website? Can other users sign in on your PS4? ^MN,Reply,,
919136803466211328,10/14/2017,http://twitter.com/AskPS_UK/status/919136803466211328,@luewmie I'd suggest updating via USB - follow the instructions on https://t.co/Cxk5fMJlLy ^MK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182016,63136,22,@luewmie I'd suggest updating via USB - follow the instructions on https://t.co/Cxk5fMJlLy ^MK,Reply,,
920354865150418944,10/17/2017,http://twitter.com/AskPS_UK/status/920354865150418944,"@mightyroyals I am sorry to hear this, what happened when you tried to access online features? ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Sadness,Twitter,,183795,63621,22,"@mightyroyals I am sorry to hear this, what happened when you tried to access online features? ^ES",Reply,,
920282918177648640,10/17/2017,http://twitter.com/AskPlayStation/status/920282918177648640,@rockman282 Please try safe mode option 4 Restore Default Settings: https://t.co/OOaq76kzAA,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728165,1249749,3140,"@rockman282 Please try safe mode option 4 Restore Default Settings: 
https://t.co/OOaq76kzAA",Reply,,
918694381007257600,10/13/2017,http://twitter.com/AskPlayStation/status/918694381007257600,@ContrerasZaul Hi Zaul. Let's look into that. How can we help you today? Please provide us more details.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727121,1248864,3135,@ContrerasZaul Hi Zaul. Let's look into that. How can we help you today? Please provide us more details.,Reply,,
919247443241394176,10/14/2017,http://twitter.com/AskPS_UK/status/919247443241394176,"@Beep_Cena You can slowly move over & keep your old stuff available. We can't transfer content or rename accounts, this is the best way. ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,182240,63221,22,"@Beep_Cena You can slowly move over & keep your old stuff available. We can't transfer content or rename accounts, this is the best way. ^MN",Reply,,
918861267456073728,10/13/2017,http://twitter.com/AskPlayStation/status/918861267456073728,@Capn_Hardace We understand your concern. We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727183,1248934,3135,@Capn_Hardace We understand your concern. We have sent you a Direct Message via Twitter with further instructions.,Reply,,
919053880901689344,10/14/2017,http://twitter.com/AskPlayStation/status/919053880901689344,@NRT255JonS Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,727369,1249065,3135,@NRT255JonS Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,Reply,,
919161637491363841,10/14/2017,http://twitter.com/AskPS_UK/status/919161637491363841,"@JordanLeeCurnow Hi! Our chat is currently closed (if it's open, it'll be on the web). Why not give us a call on 0203 538 2665? ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,182046,63156,22,"@JordanLeeCurnow Hi! Our chat is currently closed (if it's open, it'll be on the web). Why not give us a call on 0203 538 2665? ^MK",Reply,,
918990558730833920,10/13/2017,http://twitter.com/AskPlayStation/status/918990558730833920,@GravehawkGaming That's odd. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,727311,1249058,3135,@GravehawkGaming That's odd. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,Reply,,
919795476471435264,10/16/2017,http://twitter.com/AskPlayStation/status/919795476471435264,@ChloeOdell Hello Chloe. Let's look into that. Please check your DM's for further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727897,1249458,3140,@ChloeOdell Hello Chloe. Let's look into that. Please check your DM's for further instructions.,Reply,,
919690198857977856,10/15/2017,http://twitter.com/AskPlayStation/status/919690198857977856,@simonsutton2013 Hi Simon. Please provide us more details of the issue that you are having.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727803,1249435,3140,@simonsutton2013 Hi Simon. Please provide us more details of the issue that you are having.,Reply,,
920004925928693760,10/16/2017,http://twitter.com/AskPS_UK/status/920004925928693760,@poochiewalker I am sorry to hear this. The DLC will need to match up with the region your base game is I am afraid ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,183335,63517,22,@poochiewalker I am sorry to hear this. The DLC will need to match up with the region your base game is I am afraid ^ES,Reply,,
920416749341892609,10/17/2017,http://twitter.com/AskPlayStation/status/920416749341892609,@NepKingdom Sorry to hear that. Let's check out the next article to troubleshoot Wired/Wireless Network Connection: https://t.co/Vp85fRXkHX,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728338,1249798,3140,@NepKingdom Sorry to hear that. Let's check out the next article to troubleshoot Wired/Wireless Network Connection: https://t.co/Vp85fRXkHX,Reply,,
918933051505283073,10/13/2017,http://twitter.com/AskPS_UK/status/918933051505283073,@_Suzannemaynard Please check the steps in the following article: https://t.co/ZN6mnqgf8c ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181919,63103,22,@_Suzannemaynard Please check the steps in the following article: https://t.co/ZN6mnqgf8c ^EG,Reply,,
918946134621552641,10/13/2017,http://twitter.com/yosp/status/918946134621552641,@SaraM_D @Kojima_Hideo ( ´ ▽ ` )ﾉ you create an amazing art,@yosp,Shuhei Yoshida,Japan,Tokyo,Tokyo,Positive,Joy,Twitter,M,48059,316791,1061,@SaraM_D @Kojima_Hideo ( ´ ▽ ` )ﾉ you create an amazing art,Reply,,
919884795135647749,10/16/2017,http://twitter.com/AskPS_UK/status/919884795135647749,@dantimminsuk No worries! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,183060,63422,22,@dantimminsuk No worries! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919586273794383873,10/15/2017,http://twitter.com/AskPS_UK/status/919586273794383873,@LouieMcCloskey I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,182752,63335,22,@LouieMcCloskey I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
918906500906717189,10/13/2017,http://twitter.com/Sony/status/918906500906717189,@Narcisse_III It counts.,@Sony,Sony,United States of America,New York,New York,Neutral,Joy,Twitter,,19551,4167492,1514,@Narcisse_III It counts.,Reply,,
920385349616046081,10/17/2017,http://twitter.com/AskPS_UK/status/920385349616046081,@AliAlahmarri Hey! I am afraid we do not offer a change of region feature ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,183878,63630,22,@AliAlahmarri Hey! I am afraid we do not offer a change of region feature ^ES,Reply,,
920040306439016449,10/16/2017,http://twitter.com/AskPS_UK/status/920040306439016449,@ItsZuds In order to fix this you would need to follow the troubleshooting steps ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183458,63541,22,@ItsZuds In order to fix this you would need to follow the troubleshooting steps ^ES,Reply,,
919591736820797440,10/15/2017,http://twitter.com/AskPS_UK/status/919591736820797440,@Moorsy4real Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182768,63338,22,@Moorsy4real Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
920343153949007872,10/17/2017,http://twitter.com/AskPS_UK/status/920343153949007872,@sartorialia I'm going to send you a DM. Please follow us if you haven't already ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,183766,63605,22,@sartorialia I'm going to send you a DM. Please follow us if you haven't already ^ES,Reply,,
918944888166735872,10/13/2017,http://twitter.com/AskPS_UK/status/918944888166735872,@orlovsky I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,181941,63111,22,@orlovsky I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919622213157998593,10/15/2017,http://twitter.com/AskPS_UK/status/919622213157998593,"@b_w166 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182840,63358,22,"@b_w166 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
918874213519429633,10/13/2017,http://twitter.com/AskPlayStation/status/918874213519429633,@jammydodger24 Hey James. Is the issue still happening?,@AskPlayStation,Ask PlayStation,,,,Negative,Unclassified,Twitter,,727200,1248963,3135,@jammydodger24 Hey James. Is the issue still happening?,Reply,,
919991119278157824,10/16/2017,http://twitter.com/AskPS_UK/status/919991119278157824,@RiverSong15 Hey! We can! ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,183275,63503,22,@RiverSong15 Hey! We can! ^ES,Reply,,
